Sentiment,Label,Review
Positive,1,"Yum!Not a huge menu, but everything on there is just perfect!!! You can taste the attention to detail and all the love that goes into this chef’s food. And the eclectic vintage decor is a fresh take on modern Moroccan design and innovation. Not to be missed if you’re visiting Essaouira."
Positive,1,"Best squid I've ever had!My friend and I went yesterday to the Loft and it was an amazing experience.
The staff was really friendly, the place was clean and music was nice.
The best part obviously was the food. This was probably the best and biggest squid I've ever had.
Highly recommend the place especially if you are pescatarian like me and you are struggling with food in Morocco!"
Positive,1,"The best octopus of my lifeThis restaurant inside Essaouira's Medina is an example of how you can turn on local and fresh food into something innovative and delicious.
We went twice and we ate so well.
Of course the prices are different compared to the traditional restaurants..but every Dirham it's worth it (and you can pay with credit card ;) )
My favourites were the eggplant millefeuille and the grilled octopus day-dish.
Absolutely recommended"
Positive,1,"Lovely surprise!Best meal we had in essaouira. Friendly staff, food was delicious en very cosy/nice decorated! We would definitely come back."
Positive,1,"Great lunch spotVisited Essaouria for a couple of days, and my friend and I had lunch twice at The Loft. This place is so cool. Retro furnishings, old school rock and jazz and the food was delicious. I’m still dreaming about the goats cheese and raisin spring rolls. Easy to find spot, and the staff were so friendly. Don’t miss this place when you visit the city!"
Positive,1,"Fabulous dinner, ambiance, food and musicWe had a great dinner 
All the diners were raving about the food
Everything we had was special
You need to eat here"
Positive,1,"A cosy cornerA warm and cosy restaurant with delicious meals and a retro decoration.
""Calamar à la plancha"" was excellent and the juice was just fresh.
The Waiter was very welcoming, caring and smiling.
Very nice experience.
Big up"
Positive,1,"Reviews are correct:  outstanding foodA few notches above the rest in Essaouira.  Nice atmosphere, good service, nice presentation, and a delicious meal. There are places that have  “5 star” reviews because they’re compared to inexpensive/street food.  This is just straight-up a 5 star rating. Period.  The cost, honestly, was not as much as expected.   It compares well with all the other low/mid-range priced restaurants.  Not sure what pushed this to the $$-$$$ range...
...and save room for the saffron creek brûlée"
Positive,1,"SuperbThis was unquestionably the best meal we had during our two weeks in Morocco, and maybe one of the best meals anywhere in 2019. Understand that this is not a folksy Berber themed place, nor does it aspire to white tablecloth formality. Instead this small place is comfortable, eclectic and welcoming (That goes for the staff and the interesting but not overpowering playlist in the background as well). Our dishes were well-prepared , with ample servings and quality ingredients--I'm thinking of the lamb with pears and the warm salads."
Positive,1,"Wonderful food in a retro settingA friend recommended Loft to us so we thought we’d give it a try. It’s always a good sign when the menu only offers 4-5 choices for each course, but you still find it hard to choose! The food was fantastic. It was fresh, beautifully cooked and well presented. It’s a small restaurant but has a great relaxed feel. It has lots of retro items on the walls which is great to look at whilst waiting for your food. They have a great taste in music too. There is usually just one waiter, but he has his eye on the ball and serve you with perfect timing. The food was so good we visited 3 times during our stay. Thanks so much for our wonderful food Loft."
Positive,1,Delicious foodThe best food so far on a one week stay in morocco. The spicy chicken was lovely. The champ was an added surprise. Great music lovely fresh lemon juice and good vibes. Would we come back... yes please!
Positive,1,"Lovely little restaurantWe really liked the atmosphere of this place. Very tightly packed place, but still feeling private at our table. Food was very good as was the service. Mix of traditional as well as some twists."
Positive,1,"Funky place with phenomenal foodWe were hesitant to go into a restaurant with a purely English name but couldn’t ignore the reviews. We made a point to walk by and decided to try it out given the quaint atmosphere and menu. We sat upstairs and enjoyed a great meal. The ginger and carrot soup, cooked salads, beef medallions, and lamb tangine provided delicious introductions to Moroccan food: the fusion of flavors was different but very pleasing. Enjoying mint tea once we were done was a nice touch. Great value for the service, food and atmosphere! Highly recommend for dinner."
Positive,1,"Top !Very nice restaurent in Essaouira. The service, deco, atmosphere, dishes, it was relaxing and very good !"
Positive,1,"Fantastic Dinner!We had an amazing dinner, modern moroccan  cuisine, fantastically spiced and made with lots of love! Shukran!"
Positive,1,Delicious and freshGreat small restaurant. All dishes were of high quality and well prepared at very reasonable prices. The carrot soup a d fresh grilled octopus are highly recommended.
Positive,1,"Yummy spot!Excellent ambience, entrees are amazing. The monkfish should not be missed. Tea at the end was a highlight! Very chill place to eat in Essouira."
Positive,1,"Delicious dinerJust had a delicious diner with our family. One of the most tasteful and refined we had in Morocco. We had several meat (lamb, tenderloin) fish (prawn) dishes and vegetarian (goat cheese spring rolls) dishes and safran crème brûlée and yoghurt deserts which were al very tasteful. Staff was friendly and the atmosphere was relaxed."
